family,param,seed,unsafe_rate,missed_urgent,false_urgent,false_maint,action_acc,approval_load,escalation_rate,rmse
P: Edge point - margin,2880.0,0,0.0,0.14603174603174604,0.2038660103253692,0.6694681234241806,0.3428819444444444,0.6985677083333334,0.0,2071.839599609375
P: Cloud point - margin,2880.0,0,0.0,0.24761904761904763,0.162444471124985,0.9992796254052108,0.0517578125,0.9992404513888888,1.0,1662.695068359375
P: Edge point - margin,3360.0000000000005,0,0.0,0.1111111111111111,0.2773442189938768,0.6874774882939129,0.3247612847222222,0.7149522569444444,0.0,2071.839599609375
P: Cloud point - margin,3360.0000000000005,0,0.0,0.24444444444444444,0.29703445791811744,1.0,0.04861111111111111,1.0,1.0,1662.695068359375
P: Edge point - margin,3840.0,0,0.0,0.044444444444444446,0.41217433065193904,0.7280585904670429,0.2880859375,0.7520616319444444,0.0,2071.839599609375
P: Cloud point - margin,3840.0,0,0.0,0.14285714285714285,0.6143594669227999,1.0,0.050130208333333336,1.0,1.0,1662.695068359375
P: Edge point - margin,4320.0,0,0.0,0.0,0.6090767198943451,0.7733221275063032,0.2437065972222222,0.7942708333333334,0.0,2071.839599609375
P: Cloud point - margin,4320.0,0,0.0,0.044444444444444446,0.8182254772481691,1.0,0.043294270833333336,1.0,1.0,1662.695068359375
P: Edge point - margin,4800.0,0,0.0,0.0,0.6532596950414216,0.8047784848121023,0.21354166666666666,0.8234592013888888,0.0,2071.839599609375
P: Cloud point - margin,4800.0,0,0.0,0.02857142857142857,0.9653019570176492,1.0,0.034722222222222224,1.0,1.0,1662.695068359375
HERA (decision-sufficiency),0.02,1,0.07301587301587302,0.25396825396825395,0.09424900948493216,0.511706087165326,0.4750434027777778,0.5390625,0.8590494791666666,1375.090087890625
HERA (decision-sufficiency),0.05,1,0.07301587301587302,0.25396825396825395,0.09424900948493216,0.5059430904070117,0.4802517361111111,0.5338541666666666,0.837890625,1373.44384765625
HERA (decision-sufficiency),0.1,1,0.07301587301587302,0.25396825396825395,0.09424900948493216,0.456837555528875,0.5246310763888888,0.4894748263888889,0.7564019097222222,1361.8822021484375
HERA (decision-sufficiency),0.15,1,0.07301587301587302,0.25396825396825395,0.09424900948493216,0.42826269660223315,0.5504557291666666,0.4636501736111111,0.7099609375,1354.5936279296875
