rep,n_cal,policy,eps,theta,late_rate,premature_rate,timely_rate,false_alarm_rate,median_lead,esc_frac
1,50,cloud,0.2,0.32,0.2306338028169014,0.3926056338028169,0.3767605633802817,0.45568192499295046,97.10000000000001,1.0
1,50,hera,0.05,0.09,0.05545774647887324,0.6329225352112676,0.31161971830985913,0.744242879969922,130.6,0.7742702696378265
1,50,hera,0.1,0.105,0.0625,0.6073943661971831,0.3301056338028169,0.7170786728075947,126.20000000000002,0.7599094829756031
1,50,hera,0.2,0.32,0.23415492957746478,0.3926056338028169,0.3732394366197183,0.4544600056396278,97.20000000000002,0.6080393078803025
1,100,edge,0.05,0.165,0.03169014084507042,0.704225352112676,0.2640845070422535,0.8325970485947928,143.39999999999998,0.0
1,100,edge,0.1,0.365,0.11267605633802817,0.5237676056338029,0.363556338028169,0.6521289594886738,113.39999999999999,0.0
1,100,edge,0.2,0.52,0.2420774647887324,0.37940140845070425,0.3785211267605634,0.5002349844910235,96.2,0.0
1,100,cloud,0.05,0.08,0.04665492957746479,0.641725352112676,0.31161971830985913,0.765109502772817,131.79999999999998,1.0
1,100,cloud,0.1,0.105,0.0625,0.608274647887324,0.32922535211267606,0.7191465363286023,126.20000000000002,1.0
1,100,cloud,0.2,0.25,0.16109154929577466,0.45686619718309857,0.38204225352112675,0.5321928752702322,102.0,1.0
1,100,hera,0.05,0.08,0.04753521126760563,0.6408450704225352,0.31161971830985913,0.7625716702697622,131.89999999999998,0.7842504571659993
1,100,hera,0.1,0.105,0.0625,0.6073943661971831,0.3301056338028169,0.7170786728075947,126.20000000000002,0.7599094829756031
1,100,hera,0.2,0.25,0.1619718309859155,0.45686619718309857,0.38116197183098594,0.5311589435097284,102.1,0.6505633159382433
1,200,edge,0.05,0.22,0.045774647887323945,0.6558098591549296,0.2984154929577465,0.7819343923301062,134.2,0.0
1,200,edge,0.1,0.32,0.0880281690140845,0.5651408450704225,0.34683098591549294,0.6916063539806373,119.9,0.0
1,200,edge,0.2,0.48,0.20774647887323944,0.4198943661971831,0.37235915492957744,0.5424381990788608,101.10000000000001,0.0
1,200,cloud,0.05,0.085,0.0528169014084507,0.636443661971831,0.3107394366197183,0.7552401541498261,131.39999999999998,1.0
1,200,cloud,0.1,0.125,0.07394366197183098,0.5827464788732394,0.34330985915492956,0.6884105649027165,121.19999999999999,1.0
1,200,cloud,0.2,0.265,0.17869718309859156,0.44190140845070425,0.37940140845070425,0.515179998120124,101.00000000000001,1.0
1,200,hera,0.05,0.085,0.0528169014084507,0.6355633802816901,0.31161971830985913,0.7527963154431807,131.39999999999998,0.7792768323738407
1,200,hera,0.1,0.125,0.07394366197183098,0.5827464788732394,0.34330985915492956,0.6867186765673465,121.19999999999999,0.742146068407136
