family,param,seed,unsafe_rate,missed_urgent,false_urgent,false_maint,action_acc,approval_load,escalation_rate,rmse
P: Edge point - margin,1200.0,0,0.09836065573770492,0.579556412729026,0.054648817164863375,0.8292224463598019,0.23014182972397446,0.8415364217124031,0.0,786.6175537109375
P: Cloud point - margin,1200.0,0,0.06075216972034716,0.42719382835101255,0.21909957821382725,0.8867137355584083,0.16549479689822813,0.8918799469645224,1.0,1158.3077392578125
P: Edge point - margin,1500.0,0,0.0,0.5486981677917069,0.07784705666605539,1.0,0.08630318614649042,1.0,0.0,786.6175537109375
P: Cloud point - margin,1500.0,0,0.0028929604628736743,0.3780135004821601,0.2980927929580048,1.0,0.06822290971915304,0.9993973241190888,1.0,1158.3077392578125
P: Edge point - margin,1800.0,0,0.0,0.49662487945998074,0.137997432605905,1.0,0.08497729920848568,1.0,0.0,786.6175537109375
P: Cloud point - margin,1800.0,0,0.0,0.3201542912246866,0.3990005501558775,1.0,0.06400417855277432,1.0,1.0,1158.3077392578125
P: Edge point - margin,2100.0,0,0.0,0.39537126325940214,0.23922611406565195,1.0,0.07396841978384025,1.0,0.0,786.6175537109375
P: Cloud point - margin,2100.0,0,0.0,0.20250723240115717,0.5954978910691363,1.0,0.05813813331190486,1.0,1.0,1158.3077392578125
P: Edge point - margin,2400.0,0,0.0,0.09836065573770492,0.8292224463598019,1.0,0.04226766844790871,1.0,0.0,786.6175537109375
P: Cloud point - margin,2400.0,0,0.0,0.06075216972034716,0.8867137355584083,1.0,0.045441761420707945,1.0,1.0,1158.3077392578125
HERA (decision-sufficiency),0.01,1,0.06750241080038573,0.40115718418514945,0.31556024206858607,0.7759490188886852,0.25999437502511147,0.7956928763710877,1.0,1155.468017578125
HERA (decision-sufficiency),0.02,1,0.06750241080038573,0.40115718418514945,0.31556024206858607,0.7759490188886852,0.25999437502511147,0.7956928763710877,1.0,1155.468017578125
HERA (decision-sufficiency),0.05,1,0.06750241080038573,0.40115718418514945,0.31556024206858607,0.7759490188886852,0.25999437502511147,0.7948491301378119,0.9991160753746635,1156.3577880859375
HERA (decision-sufficiency),0.1,1,0.11957569913211186,0.40115718418514945,0.30799559875298,0.7391802677425271,0.28679336252963156,0.7539877054120294,0.9021656153320744,1158.324462890625
HERA (decision-sufficiency),0.15,1,0.12054001928640308,0.40115718418514945,0.30533651201173667,0.6960847240051348,0.32456105106673633,0.7161396600908032,0.8375587608983889,1155.610595703125
HERA (decision-sufficiency),0.2,1,0.12150433944069432,0.40115718418514945,0.3034109664404915,0.6816431322207959,0.337136887781751,0.7032825746313632,0.8183936678854112,1154.720458984375
HERA (decision-sufficiency),0.3,1,0.12150433944069432,0.40115718418514945,0.2982761782505043,0.6370805061434073,0.3755876089838885,0.6635059664912211,0.7726304793282173,1152.5572509765625
HERA (decision-sufficiency),0.4,1,0.13789778206364514,0.4030858244937319,0.29061984228864846,0.5745461214010636,0.4285829081120174,0.6060106874522881,0.7097111173610832,1149.91845703125
HERA (decision-sufficiency),0.5,1,0.18611378977820636,0.42333654773384766,0.2819548872180451,0.5222354667155694,0.47101129012816906,0.55305556671622,0.6525372654586363,1150.2271728515625
Width gate,0.02,1,0.10993249758919961,0.4889103182256509,0.2955712451861361,0.9060608839171098,0.14572702800433926,0.8995540198481257,0.020008839246253365,850.6285400390625
Linear score gate,0.02,1,0.10993249758919961,0.49373191899710706,0.2980469466348799,0.9060608839171098,0.14552613604403553,0.8995540198481257,0.020008839246253365,829.6434326171875
Anomaly trigger,0.02,1,0.11089681774349083,0.4918032786885246,0.2982303319273794,0.9060608839171098,0.14560649282815702,0.8997950902004902,0.020008839246253365,830.6829223632812
Random gate,0.02,1,0.10896817743490839,0.4879459980713597,0.29887218045112784,0.9032642582064918,0.14845915866447024,0.8975049218530274,0.019848125678010364,840.670166015625
Width gate,0.06,1,0.10993249758919961,0.48987463837994216,0.29447093343113884,0.9060608839171098,0.1456868496122785,0.8995540198481257,0.060026517738760096,922.7940063476562
Linear score gate,0.06,1,0.10993249758919961,0.502410800385728,0.2977718686961306,0.9060608839171098,0.14516453051548878,0.8995540198481257,0.060026517738760096,894.29541015625
Anomaly trigger,0.06,1,0.10800385728061716,0.4802314368370299,0.3099211443242252,0.9100495140289748,0.1418699023665073,0.9071075575555466,0.060026517738760096,863.4364624023438
Random gate,0.06,1,0.10414657666345227,0.4821600771456123,0.30001833852925,0.8977626994315056,0.15275824661497048,0.893246012294588,0.059785447386395595,856.308349609375
Width gate,0.1,1,0.10993249758919961,0.4918032786885246,0.29314139006051715,0.9060608839171098,0.14560649282815702,0.8995540198481257,0.10000401783920608,993.2481689453125
Linear score gate,0.1,1,0.10993249758919961,0.506268081002893,0.29717586649550704,0.9059691912708601,0.14508417373136728,0.8994736630640042,0.10000401783920608,937.0869750976562
Anomaly trigger,0.1,1,0.10800385728061716,0.4792671166827387,0.33412800293416467,0.9130753713552173,0.13821366868897908,0.9096387962553738,0.10000401783920608,886.4964599609375
Random gate,0.1,1,0.10703953712632594,0.47540983606557374,0.2995140289748762,0.8930405281496424,0.15766001044638195,0.8889469243440877,0.10092812085660331,872.4874877929688
Width gate,0.13999999999999999,1,0.10993249758919961,0.49373191899710706,0.28621859526865945,0.9060150375939849,0.14556631443609627,0.8995138414560649,0.1400216963317128,1051.0927734375
Linear score gate,0.13999999999999999,1,0.11186113789778207,0.5274831243972999,0.2933706216761416,0.9043187236383642,0.147695769215316,0.897745992205392,0.1400216963317128,985.6005859375
Anomaly trigger,0.13999999999999999,1,0.10800385728061716,0.47444551591128253,0.33999633229415,0.9115624426920961,0.14086544256498854,0.9082325525332476,0.1400216963317128,946.1902465820312
Random gate,0.13999999999999999,1,0.09836065573770492,0.4889103182256509,0.3001100311754997,0.8874931230515313,0.16220016874924664,0.8854112258427418,0.13978062597934832,887.8279418945312
Width gate,0.18,1,0.10993249758919961,0.49758919961427195,0.2649000550155878,0.9057399596552357,0.14612881192494676,0.8992727711037004,0.17999919643215878,1079.520263671875
Linear score gate,0.18,1,0.11186113789778207,0.5342333654773385,0.290803227581148,0.9024848707133688,0.15271806822290973,0.895978142954719,0.17999919643215878,1043.879638671875
Anomaly trigger,0.18,1,0.10800385728061716,0.4648023143683703,0.3397212543554007,0.910828901522098,0.14207079432681105,0.9075896982602756,0.17999919643215878,987.8386840820312
Random gate,0.18,1,0.10414657666345227,0.4773384763741562,0.3008435723454979,0.8818081789840455,0.16698139740447587,0.8797862509542368,0.18180722407489253,903.2613525390625
Width gate,0.22,1,0.10993249758919961,0.5053037608486017,0.24018888685127454,0.9055565743627361,0.1482582667041665,0.899031700751336,0.2200168749246655,1096.9554443359375
Linear score gate,0.22,1,0.1128254580520733,0.5303760848601736,0.2905281496423987,0.9002842472033743,0.15516895013861545,0.8940094017437422,0.2200168749246655,1096.2625732421875
Anomaly trigger,0.22,1,0.10703953712632594,0.4686595949855352,0.34050064184852374,0.910416284613974,0.1421109727188718,0.9072682711237896,0.2200168749246655,998.7315063476562
Random gate,0.22,1,0.10607521697203472,0.46287367405978785,0.3026315789473684,0.8780946268109298,0.17051709590582184,0.8768532283338021,0.21941419904375428,918.3416748046875
Width gate,0.26,1,0.10993249758919961,0.5178399228543876,0.23065285164129837,0.9049605721621126,0.15074932701193297,0.8982683113021817,0.25999437502511147,1119.6124267578125
Linear score gate,0.26,1,0.1128254580520733,0.5245901639344263,0.28562259306803595,0.8941408399046397,0.16083410341918117,0.8886254972076018,0.25999437502511147,1127.3531494140625
Anomaly trigger,0.26,1,0.10703953712632594,0.4783027965284474,0.3423344947735192,0.9098202824133504,0.14460203302663827,0.9066655952428784,0.25999437502511147,1010.2462768554688
Random gate,0.26,1,0.09932497589199614,0.46383799421407906,0.30290665688611773,0.873189070236567,0.17465547028807907,0.8733577082245169,0.26208365141227047,928.498291015625
Width gate,0.30000000000000004,1,0.10993249758919961,0.5168756027000965,0.238400880249404,0.9042728773152393,0.15195467877375549,0.8976254570292097,0.3000120535176182,1133.9046630859375
Linear score gate,0.30000000000000004,1,0.1128254580520733,0.5081967213114754,0.27943333944617643,0.8854758848340363,0.16907067379163485,0.8810317811081201,0.3000120535176182,1137.06640625
Anomaly trigger,0.30000000000000004,1,0.10703953712632594,0.4734811957569913,0.34416834769851457,0.9087658169814781,0.14628952549318977,0.9054200650889951,0.3000120535176182,1017.0413818359375
Random gate,0.30000000000000004,1,0.10028929604628736,0.46190935390549664,0.30350265908674123,0.8650742710434624,0.18152597533046727,0.866607738358311,0.30326650327453897,941.7328491210938
Width gate,0.34,1,0.10993249758919961,0.5110896817743491,0.24238951036126902,0.9021639464514946,0.15372252802442846,0.8957772509944152,0.3399895536180642,1142.8575439453125
Linear score gate,0.34,1,0.1128254580520733,0.49662487945998074,0.2741610122868146,0.8758023106546855,0.1778295632608783,0.8725541403833018,0.3399895536180642,1141.619873046875
Anomaly trigger,0.34,1,0.10896817743490839,0.46769527483124396,0.3506785255822483,0.9033559508527416,0.14994575917071798,0.9005584796496444,0.3399895536180642,1023.4108276367188
Random gate,0.34,1,0.09450337512054002,0.4455159112825458,0.3045571245186136,0.860397946084724,0.18699023665072922,0.8639157860902407,0.3421993651814054,956.2103881835938
Width gate,0.38,1,0.10993249758919961,0.5014464802314368,0.2418852008068953,0.8951036126902623,0.15914661095262966,0.8894692434408775,0.3800072321105709,1149.751220703125
Linear score gate,0.38,1,0.1128254580520733,0.4927675988428158,0.267604988079956,0.8657161195672107,0.18650809594600024,0.8636345373458154,0.3800072321105709,1143.2518310546875
Anomaly trigger,0.38,1,0.11475409836065574,0.46190935390549664,0.3488446726572529,0.8895562075921511,0.16091446020330266,0.8883844268552372,0.3800072321105709,1022.5394897460938
Random gate,0.38,1,0.09739633558341369,0.45515911282545807,0.30524481936548686,0.8566385475884835,0.18915986982200972,0.8600184820603479,0.3776367069789867,972.3190307617188
Width gate,0.42000000000000004,1,0.10993249758919961,0.4927675988428158,0.24046396479002383,0.8832752613240418,0.16866888987102735,0.879103218289204,0.4199847322110169,1153.424072265625
Linear score gate,0.42000000000000004,1,0.1128254580520733,0.4840887174541948,0.2619658903355951,0.8555382358334862,0.19506609345493994,0.8545943991321467,0.4199847322110169,1145.6285400390625
Anomaly trigger,0.42000000000000004,1,0.11861137897782063,0.45515911282545807,0.34623143223913444,0.8738309187603154,0.17417332958335008,0.8746835951625216,0.4199847322110169,1020.307861328125
Random gate,0.42000000000000004,1,0.09450337512054002,0.4561234329797493,0.3045571245186136,0.8498991380891252,0.19466430953433245,0.8544336855639038,0.4183374181365262,980.6790161132812
Width gate,0.46,1,0.10993249758919961,0.4889103182256509,0.24601136988813496,0.8665413533834586,0.1827715054843505,0.8644381051870305,0.46000241070352366,1154.45263671875
Linear score gate,0.46,1,0.1128254580520733,0.4802314368370299,0.25481386392811295,0.8447643498991381,0.20382498292418338,0.845072120213749,0.46000241070352366,1147.876708984375
Anomaly trigger,0.46,1,0.11764705882352941,0.4484088717454195,0.3427471116816431,0.8629653401797176,0.185101852223874,0.8668086303186147,0.46000241070352366,1017.4766235351562
Random gate,0.46,1,0.08968177434908389,0.4493731918997107,0.30822483036860443,0.8455895837153861,0.19872232713246815,0.8509783438466793,0.4555024307927197,996.9671630859375
Width gate,0.5,1,0.10993249758919961,0.4840887174541948,0.25256739409499357,0.8467815881166331,0.1990839326610149,0.8471212182088472,0.49997991080396964,1153.96337890625
Linear score gate,0.5,1,0.11378977820636452,0.46769527483124396,0.25550155877498626,0.8354116999816614,0.21113745027923983,0.8365543010968701,0.49997991080396964,1149.2769775390625
Anomaly trigger,0.5,1,0.08775313404050145,0.43876567020250723,0.34050064184852374,0.8535668439391161,0.19538752059142594,0.8621881152316284,0.49997991080396964,1015.4114379882812
Random gate,0.5,1,0.08968177434908389,0.44358727097396333,0.30359435173299104,0.8369704749679076,0.20663747036843585,0.844429265940777,0.49909598617863316,1011.7845458984375
Width gate,0.54,1,0.11861137897782063,0.46190935390549664,0.2594443425637264,0.8269301302035577,0.21575796536622605,0.8290007633894492,0.5399975892964763,1152.4937744140625
Linear score gate,0.54,1,0.11957569913211186,0.4503375120540019,0.26201173665871996,0.8265175132954337,0.21748563622483827,0.8284784442926594,0.5399975892964763,1150.211181640625
Anomaly trigger,0.54,1,0.06750241080038573,0.420443587270974,0.34164679992664587,0.8460938932697598,0.2023785608099964,0.8566836755193057,0.5399975892964763,1027.773681640625
Random gate,0.54,1,0.09932497589199614,0.43683702989392476,0.30625343847423436,0.8377040161379058,0.2062758648398891,0.8443087307645948,0.5346136847603359,1022.4313354492188
Width gate,0.5800000000000001,1,0.12150433944069432,0.4406943105110897,0.26966807262057585,0.8125802310654685,0.22753023424002572,0.81618385632207,0.580015267788983,1153.7178955078125
Linear score gate,0.5800000000000001,1,0.12439729990356799,0.42333654773384766,0.272006235099945,0.8178525582248304,0.2232311462895255,0.8208847281931777,0.580015267788983,1151.0333251953125
Anomaly trigger,0.5800000000000001,1,0.06750241080038573,0.4146576663452266,0.3402714102328993,0.8435723454978911,0.20430712362891237,0.8545140423480252,0.580015267788983,1070.5123291015625
Random gate,0.5800000000000001,1,0.08968177434908389,0.43105110896817744,0.30597836053548505,0.8315147625160462,0.2113785206316043,0.8401301779902768,0.5780867049700671,1030.383544921875
Width gate,0.62,1,0.12246865959498554,0.43490838958534234,0.27897487621492756,0.8048322024573629,0.23327574430471293,0.8093535296717426,0.619992767889429,1157.4498291015625
Linear score gate,0.62,1,0.12439729990356799,0.4127290260366442,0.2858059783605355,0.8137722354667156,0.22568202820523123,0.8185543814536542,0.619992767889429,1151.7908935546875
Anomaly trigger,0.62,1,0.06750241080038573,0.40790742526518803,0.3373372455529067,0.8416467999266459,0.2056330105669171,0.8528265498814738,0.619992767889429,1106.0255126953125
Random gate,0.62,1,0.08775313404050145,0.4185149469623915,0.30790390610673024,0.8244544287548139,0.21857045281047852,0.8339828840049821,0.62433203423199,1042.399658203125
Width gate,0.66,1,0.12343297974927676,0.4223722275795564,0.28383458646616544,0.7958463231248853,0.23942303829000763,0.8014383864357748,0.6600104463819358,1157.2640380859375
Linear score gate,0.66,1,0.12246865959498554,0.4088717454194793,0.2970841738492573,0.813176233266092,0.22455703322753023,0.8191570573345655,0.6600104463819358,1151.3045654296875
Anomaly trigger,0.66,1,0.06750241080038573,0.40405014464802314,0.33330276911791673,0.8399046396479002,0.20679818393667884,0.8512997709831652,0.6600104463819358,1126.3160400390625
Random gate,0.66,1,0.08871745419479267,0.43972999035679844,0.31111314872547224,0.8198239501192004,0.220900799550002,0.8306882558560006,0.6607336574390293,1059.447998046875
Width gate,0.7000000000000001,1,0.12439729990356799,0.4136933461909354,0.28869429671740326,0.7849348982211627,0.24773996544658283,0.7918357507332556,0.6999879464823818,1157.93798828125
Linear score gate,0.7000000000000001,1,0.11957569913211186,0.40115718418514945,0.30524481936548686,0.8084540619842289,0.22692755835911446,0.816505283458556,0.6999879464823818,1151.0732421875
Anomaly trigger,0.7000000000000001,1,0.06750241080038573,0.40115718418514945,0.3236291949385659,0.8378874014304053,0.2078830005223191,0.8495319217324923,0.6999879464823818,1137.3802490234375
Random gate,0.7000000000000001,1,0.08196721311475409,0.4223722275795564,0.30730790390610674,0.8130386942967174,0.22757041263208647,0.8251436377516171,0.7053316726264615,1069.8701171875
Width gate,0.74,1,0.12439729990356799,0.4098360655737705,0.29282046579864296,0.7756280946268109,0.2550524328016393,0.7836795371449234,0.7400056249748885,1158.5609130859375
Linear score gate,0.74,1,0.11957569913211186,0.40115718418514945,0.30905006418485237,0.8020355767467449,0.23207039254289044,0.8110008437462333,0.7400056249748885,1152.939208984375
Anomaly trigger,0.74,1,0.06750241080038573,0.40115718418514945,0.31102145607922244,0.8377498624610307,0.2074008598175901,0.84941138655631,0.7400056249748885,1146.535888671875
Random gate,0.74,1,0.08003857280617165,0.4185149469623915,0.3095543737392261,0.8088666788923529,0.23118646791755393,0.8217686528185142,0.7360279641608742,1081.9854736328125
Width gate,0.78,1,0.12439729990356799,0.4088717454194793,0.29607555474050984,0.7665963689712085,0.2627265056852425,0.7757643939089558,0.7799831250753345,1159.15625
Linear score gate,0.78,1,0.11957569913211186,0.40115718418514945,0.3103337612323492,0.7926370805061435,0.24014624934710113,0.8027642733737795,0.7799831250753345,1153.7679443359375
Anomaly trigger,0.78,1,0.06750241080038573,0.40115718418514945,0.3049238951036127,0.8363286264441592,0.20824460605086584,0.8482462131865482,0.7799831250753345,1153.435791015625
Random gate,0.78,1,0.07328833172613308,0.4252651880424301,0.3107463781404731,0.8013937282229965,0.2379364377837599,0.8159026075776448,0.784242034633774,1093.267822265625
Width gate,0.8200000000000001,1,0.12439729990356799,0.40790742526518803,0.2986429488355034,0.7587108013937283,0.2696371891196914,0.7688537104745068,0.8200008035678412,1159.5921630859375
Linear score gate,0.8200000000000001,1,0.11861137897782063,0.40115718418514945,0.31111314872547224,0.7849807445442876,0.24673550564506408,0.7961348386837559,0.8200008035678412,1154.4368896484375
Anomaly trigger,0.8200000000000001,1,0.06750241080038573,0.40115718418514945,0.30217311571611954,0.8307353750229232,0.21226244525694082,0.843464984531319,0.8200008035678412,1155.732666015625
Random gate,0.8200000000000001,1,0.07714561234329798,0.4252651880424301,0.31390977443609025,0.7992847973592518,0.23918196793764313,0.8142954718952148,0.81939812768693,1104.6124267578125
Width gate,0.86,1,0.12439729990356799,0.4069431051108968,0.3011644966073721,0.7504584632312489,0.2769094780826871,0.7616215999035718,0.8599783036682872,1160.0941162109375
Linear score gate,0.86,1,0.11861137897782063,0.40115718418514945,0.31276361635796807,0.7782871813680543,0.253003334806541,0.7906705773634939,0.8599783036682872,1155.3968505859375
Anomaly trigger,0.86,1,0.06750241080038573,0.40115718418514945,0.3081331377223547,0.8197781037960755,0.22142311864679176,0.8339427056129214,0.8599783036682872,1156.43798828125
Random gate,0.86,1,0.0703953712632594,0.420443587270974,0.31157161195672106,0.7935540069686411,0.24428462372935836,0.8097954919844108,0.8601791956285909,1117.2041015625
Width gate,0.9,1,0.12439729990356799,0.4059787849566056,0.30776636713735556,0.739226114065652,0.2865121137852063,0.7517377154566274,0.8999959821607939,1160.66064453125
Linear score gate,0.9,1,0.1128254580520733,0.40115718418514945,0.31441408399046394,0.7774161012286814,0.25706135240467676,0.7934428864156856,0.8999959821607939,1155.6451416015625
Anomaly trigger,0.9,1,0.06750241080038573,0.40115718418514945,0.31225930680359437,0.8054740509811114,0.2341596689300494,0.8216079392502712,0.8999959821607939,1156.7398681640625
Random gate,0.9,1,0.07328833172613308,0.4098360655737705,0.313588850174216,0.7886942967174032,0.24894531720840532,0.8056169392100928,0.8992727711037004,1125.386962890625
Width gate,0.9400000000000001,1,0.12439729990356799,0.4059787849566056,0.31450577663671375,0.764808362369338,0.2652577443850697,0.776206356221624,0.9399734822612399,1160.1005859375
Linear score gate,0.9400000000000001,1,0.08389585342333655,0.40115718418514945,0.31556024206858607,0.7767284063818082,0.2588292016553497,0.7952107356663586,0.9399734822612399,1155.9464111328125
Anomaly trigger,0.9400000000000001,1,0.06750241080038573,0.40115718418514945,0.31423069869796444,0.7900696864111498,0.24765960866246134,0.8081079995178593,0.9399734822612399,1156.29443359375
Random gate,0.9400000000000001,1,0.06846673095467695,0.40790742526518803,0.31455162295983863,0.7836512011736658,0.2532042267668448,0.801880348748443,0.9400136606533006,1137.9117431640625
Width gate,0.98,1,0.085824493731919,0.40501446480231434,0.31556024206858607,0.7753530166880617,0.26003455341717224,0.7924384266141669,0.9799911607537466,1157.88232421875
Linear score gate,0.98,1,0.06943105110896818,0.40115718418514945,0.31556024206858607,0.7759031725655603,0.259753304672747,0.7952910924504801,0.9799911607537466,1155.7266845703125
Anomaly trigger,0.98,1,0.06750241080038573,0.40115718418514945,0.3156519347148359,0.7810379607555474,0.25553457350636827,0.8001526778898308,0.9799911607537466,1155.896728515625
Random gate,0.98,1,0.06750241080038573,0.40115718418514945,0.3161103979460847,0.7790665688611773,0.2574229579332235,0.7983446502470971,0.9793884848728354,1150.0341796875
Point margin (no UQ),0.0,1,0.5371263259402121,0.793635486981678,0.011094810196222262,0.08637447276728406,0.816344569890313,0.10916469122905702,0.0,846.1764526367188
Point margin (no UQ),100.0,1,0.5380906460945034,0.7926711668273867,0.01072803961122318,0.08710801393728224,0.81457672063964,0.1100486158543935,0.009642814094579935,848.6967163085938
Point margin (no UQ),200.0,1,0.5371263259402121,0.7830279652844745,0.010865578580597836,0.08894186686227765,0.8116436980192052,0.11169592992888425,0.022138294025473102,853.2755126953125
Point margin (no UQ),300.0,1,0.5351976856316297,0.7647058823529411,0.013387126352466533,0.09215110948101962,0.8081883563019808,0.11458877415725822,0.0452408694604042,863.574462890625
Point margin (no UQ),400.0,1,0.5390549662487946,0.7280617164898746,0.01865945351182835,0.09737759031725655,0.8048535497609386,0.11912893246012295,0.07931214592791996,881.120361328125
Point margin (no UQ),600.0,1,0.5120540019286403,0.7232401157184185,0.06143407298734641,0.15331010452961671,0.7595725019084736,0.17300815621358834,0.26473542528828,1031.5042724609375
Point margin (no UQ),800.0,1,0.4879459980713597,0.7270973963355835,0.06794425087108014,0.2048413717219879,0.7216039214110651,0.22640523926232473,0.40282855880107676,1082.314697265625
Point margin (no UQ),1000.0,1,0.4455159112825458,0.7270973963355835,0.06927379424170181,0.2258848340363103,0.7057736349391297,0.24922656595283058,0.5688456747960947,1109.585693359375
Point margin (no UQ),1500.0,1,0.43683702989392476,0.7270973963355835,0.06950302585732625,0.2418852008068953,0.6957290369239423,0.2675880911245932,0.9978303668287195,1118.5140380859375
P: Always-edge (CQR),0.02,1,0.0,0.19575699132111862,0.6911333211076471,1.0,0.061914902165615335,1.0,0.0,834.8839111328125
P: Always-cloud (CQR),0.02,1,0.0,0.1677917068466731,0.5630845406198423,1.0,0.05283458555988589,1.0,1.0,1155.468017578125
P: HERA,0.02,1,0.0,0.1677917068466731,0.5630845406198423,1.0,0.05283458555988589,1.0,1.0,1155.468017578125
P: Always-edge (CQR),0.05,1,0.0057859209257473485,0.3760848601735776,0.5188428388043279,0.9999541536768751,0.06392382176865281,0.9976696532604765,0.0,834.8839111328125
P: Always-cloud (CQR),0.05,1,0.0,0.3162970106075217,0.3778653951953053,1.0,0.06629434690023706,1.0,1.0,1155.468017578125
P: HERA,0.05,1,0.0009643201542912247,0.3162970106075217,0.3778653951953053,1.0,0.06629434690023706,0.9991160753746635,0.9991160753746635,1156.3577880859375
P: Always-edge (CQR),0.1,1,0.10993249758919961,0.4889103182256509,0.2980469466348799,0.9060608839171098,0.14572702800433926,0.8995540198481257,0.0,834.8839111328125
P: Always-cloud (CQR),0.1,1,0.06750241080038573,0.40115718418514945,0.31556024206858607,0.7759490188886852,0.25999437502511147,0.7956928763710877,1.0,1155.468017578125
P: HERA,0.1,1,0.11957569913211186,0.40115718418514945,0.30799559875298,0.7391802677425271,0.28679336252963156,0.7539877054120294,0.9021656153320744,1158.324462890625
P: Always-edge (CQR),0.15,1,0.11186113789778207,0.4918032786885246,0.26879699248120303,0.8322483036860444,0.21226244525694082,0.8347060950620756,0.0,834.8839111328125
P: Always-cloud (CQR),0.15,1,0.09546769527483125,0.4339440694310511,0.29346231432239134,0.754813863928113,0.27369520671782716,0.7690947808268713,1.0,1155.468017578125
P: HERA,0.15,1,0.14754098360655737,0.4339440694310511,0.2837887401430405,0.6852649917476619,0.3298244204266945,0.6992245570332275,0.8375587608983889,1155.610595703125
P: Always-edge (CQR),0.2,1,0.11378977820636452,0.4956605593056895,0.25201723821749494,0.8104713002017239,0.23263289003174092,0.815380288480855,0.0,834.8839111328125
P: Always-cloud (CQR),0.2,1,0.17357762777242045,0.4474445515911283,0.2745277828718137,0.6621125985695947,0.3457350636827514,0.6739925268190767,1.0,1155.468017578125
P: HERA,0.2,1,0.17743490838958534,0.4474445515911283,0.2637080506143407,0.605629928479736,0.3944714532524408,0.6215597251797983,0.8183936678854112,1154.720458984375
P: Always-edge (CQR),0.3,1,0.11378977820636452,0.5043394406943105,0.219603887768201,0.7590317256556024,0.27871750572542087,0.7695769215316003,0.0,834.8839111328125
P: Always-cloud (CQR),0.3,1,0.22950819672131148,0.49951783992285437,0.25490555657436276,0.5776636713735558,0.411788340230624,0.588854514042348,1.0,1155.468017578125
P: HERA,0.3,1,0.22950819672131148,0.49951783992285437,0.24138089125252155,0.5310379607555474,0.45264976495640646,0.5458636345373458,0.7726304793282173,1152.5572509765625
P: Always-edge (CQR),0.4,1,0.13114754098360656,0.5149469623915139,0.18058866678892352,0.6906748578763983,0.33830206115151273,0.7069388083088914,0.0,834.8839111328125
P: Always-cloud (CQR),0.4,1,0.25747348119575697,0.5448408871745419,0.24367320740876583,0.5605629928479736,0.42609184780425086,0.5712161999276789,1.0,1155.468017578125
P: HERA,0.4,1,0.25843780135004824,0.5448408871745419,0.22826884283880433,0.5052264808362369,0.4746675238056973,0.5203905339708305,0.7097111173610832,1149.91845703125
P: Always-edge (CQR),0.5,1,0.17936354869816779,0.5303760848601736,0.11319457179534201,0.6340546488171649,0.3851500662943469,0.6502069187191128,0.0,834.8839111328125
P: Always-cloud (CQR),0.5,1,0.3162970106075217,0.5920925747348119,0.2205208142306987,0.4858334861544104,0.48764514444131946,0.4997790188436659,1.0,1155.468017578125
P: HERA,0.5,1,0.3404050144648023,0.5920925747348119,0.21291032459196774,0.4293508160645516,0.5361806420507051,0.444533729760135,0.6525372654586363,1150.2271728515625
P: Always-edge (CQR),0.6,1,0.24879459980713597,0.5429122468659595,0.0906381808178984,0.6018246836603705,0.4091365663546145,0.6149704688818354,0.0,834.8839111328125
P: Always-cloud (CQR),0.6,1,0.39922854387656703,0.6239151398264223,0.19480102695763798,0.3114799193104713,0.6342159186789345,0.3328377998312508,1.0,1155.468017578125
P: HERA,0.6,1,0.4165863066538091,0.6239151398264223,0.1913167064001467,0.269209609389327,0.666559524287838,0.2894853147977018,0.617099923661055,1148.108642578125
P: Always-edge (CQR),0.7,1,0.2806171648987464,0.5486981677917069,0.08609939482853475,0.5857326242435357,0.42074812166017117,0.5970910844148017,0.0,834.8827514648438
P: Always-cloud (CQR),0.7,1,0.42719382835101255,0.656702025072324,0.18654868879515862,0.2920869246286448,0.6491221021334727,0.31359235003415165,1.0,1155.468017578125
P: HERA,0.7,1,0.42912246865959497,0.6595949855351977,0.1822849807445443,0.2597652668256006,0.6719032504319177,0.27895857607778535,0.5982562577845635,1145.4930419921875
P: Always-edge (CQR),0.8,1,0.30279652844744454,0.570877531340405,0.08160645516229599,0.5637722354667156,0.4367793000924103,0.5738679738036884,0.0,833.2661743164062
P: Always-cloud (CQR),0.8,1,0.43587270973963355,0.6682738669238187,0.18237667339079405,0.2858059783605355,0.6537426172204588,0.3072843424806139,1.0,1155.4940185546875
P: HERA,0.8,1,0.43972999035679844,0.6740597878495661,0.17577480286081057,0.24894553456812762,0.6797380368837639,0.2676282695166539,0.5731045843545342,1138.5399169921875
P: Edge point - margin,0.0,1,0.5371263259402121,0.793635486981678,0.011094810196222262,0.08637447276728406,0.816344569890313,0.10916469122905702,0.0,846.1764526367188
P: Cloud point - margin,0.0,1,0.43201542912246865,0.7270973963355835,0.06950302585732625,0.2418852008068953,0.6974968861746152,0.26955683233556993,1.0,1112.9844970703125
P: Edge point - margin,150.0,1,0.5245901639344263,0.7878495660559306,0.012286814597469282,0.09114249037227215,0.812648157820724,0.11418699023665073,0.0,846.1764526367188
P: Cloud point - margin,150.0,1,0.3828351012536162,0.7020250723240116,0.08284430588666788,0.29667155694113334,0.6537827956125196,0.3241190887540681,1.0,1112.9844970703125
P: Edge point - margin,300.0,1,0.502410800385728,0.7772420443587271,0.014258206491839355,0.10618008435723456,0.8016794567881393,0.13029852545301138,0.0,846.1764526367188
